asin,Title,MainImage,Rating,NumberOfReviews,Items,MoreInfo,unit,category
B097F1XRSK,"Fresh Brand – Organic Mint, 0.5 oz",https://m.media-amazon.com/images/I/41LjkNGLG6L.jpg,4.6,"2,109 ratings"," 0.5-ounce package of mint  , USDA Organic  , Wash before use  , Our Fresh brand products are all about high-quality food that fits every budget, every day.  , An Amazon Brand  ",,,"
                Grocery & Gourmet Food
            ,
                Produce
            ,
                Fresh Herbs
            ,
                 Mint
             "
B08331R5Z6,"Fresh Brand – Cut Watermelon, 9.5 oz",https://m.media-amazon.com/images/I/41Agaahyb2L.jpg,4.3,"5,793 ratings"," 9.5-ounce container of cut watermelon  , Ready to eat  , No preservatives  , Great for on-the-go snacking  , Our Fresh brand products are all about high-quality food that fits every budget, every day.  ","Weight: 9.5 Ounces,Brand: Fresh,Specialty: Vegan,Diet Type: Vegetarian,Package Weight: 0.27 Kilograms",,"
                Grocery & Gourmet Food
            ,
                Produce
            ,
                Packaged Produce
            ,
                Cut & Packaged Fruits
            ,
                 Melon
             "
B07PSVHCQM,"Green Cabbage, One Head",https://m.media-amazon.com/images/I/31ZYMdKJzJL.jpg,4.7,"2,020 ratings"," Selected and stored fresh  , Sourced with high quality standards  , Recommended to wash before consuming  , Delicious on their own as a healthy snack or as part of a recipe  ","Diet Type: Paleo, Gluten Free, Vegan,Item Form: Whole,Brand: Produce,Temperature Condition: Fresh,Number of Pieces: 1",,"
                Grocery & Gourmet Food
            ,
                Produce
            ,
                Fresh Vegetables
            ,
                 Cabbage
             "
B001TBNGG4,Bartlett Pear,https://m.media-amazon.com/images/I/41j4jmaCvoL.jpg,4.5,"4,432 ratings"," Flavor and juicy bite  , Excellent for canning or cooking  , Buttery goodness  ","Weight: 0.54 Pounds,Size: 1 Pound,Brand: Produce aisle,Specialty: Vegan,Diet Type: Vegetarian",,"
                Grocery & Gourmet Food
            ,
                Produce
            ,
                Fresh Fruits
            ,
                 Pears
             "
B08TP7FCFW,"Fresh Brand – Red Onions, 2 lb",https://m.media-amazon.com/images/I/51ds9XtvjbS.jpg,4.6,"4,452 ratings"," 2-pound bag of red onions  , No preservatives  , Grown in the United States  , Our Fresh brand products are all about high-quality food that fits every budget, every day.  , An Amazon Brand  ","Diet Type: Paleo, Vegetarian, Vegan,Item Form: Whole,Brand: Fresh,Weight: 2 Pounds,Temperature Condition: Fresh",,"
                Grocery & Gourmet Food
            ,
                Produce
            ,
                Fresh Vegetables
            ,
                 Onions & Shallots
             "
B097F2JDP9,"Fresh Brand – Organic Italian Parsley, 0.5 oz",https://m.media-amazon.com/images/I/41J4gc-g6pL.jpg,4.5,"1,506 ratings"," 0.5-ounce package of Italian parsley  , USDA Organic  , Wash before use  , Our Fresh brand products are all about high-quality food that fits every budget, every day.  , An Amazon Brand  ","Brand: Fresh,Item Form: Vegetable,Weight: 0.5 Ounces,Variety: Parsley,Package Weight: 0.02 Kilograms",,"
                Grocery & Gourmet Food
            ,
                Produce
            ,
                Fresh Herbs
            ,
                 Parsley
             "
B08331PQ7Y,"Fresh Brand – Mixed Melon, 10 oz",https://m.media-amazon.com/images/I/41VqNrG3QIL.jpg,4.2,"3,833 ratings"," 10-ounce container of mixed cut melon  , Ready to eat  , No preservatives  , Great for on-the-go snacking  , Our Fresh brand products are all about high-quality food that fits every budget, every day.  ","Weight: 10 Ounces,Brand: Fresh,Specialty: Vegan,Diet Type: Vegetarian,Package Weight: 0.45 Kilograms",,"
                Grocery & Gourmet Food
            ,
                Produce
            ,
                Packaged Produce
            ,
                Cut & Packaged Fruits
            ,
                 Melon
             "
B01LAYXR04,"Taylor Farms Sunflower Crunch Chopped Salad, 12.85 oz",https://m.media-amazon.com/images/I/41oPeCzqFLL.jpg,4.7,"2,475 ratings"," Washed and ready to enjoy  , Ready in less than 3 minutes  , Dairy Free & Nut Free  , Artificial Preservative Free  ","Brand: Taylor Farms,Flavor: Coleslaw,Weight: 0.83 Pounds",,"
                Grocery & Gourmet Food
            ,
                Produce
            ,
                Packaged Produce
            ,
                 Packaged Greens & Salad Mixes
             "
B07XW19QBH,"Fresh Brand – Granny Smith Apples, 3 lb",https://m.media-amazon.com/images/I/417LRCDbyAL.jpg,4.7,"6,608 ratings"," 3-pound bag of Granny Smith apples  , Tart and crunchy  , Apples have a minimum diameter of 2.5 inches  , Meets or exceeds U.S. Extra Fancy grade standards  , Ready to eat, great for snacking  , Our Fresh brand products are all about high-quality food that fits every budget, every day.  , An Amazon Brand  ","Weight: 3 Pounds,Brand: Fresh,Diet Type: Vegetarian,Package Weight: 1.61 Kilograms,Temperature Condition: Fresh",,"
                Grocery & Gourmet Food
            ,
                Produce
            ,
                Fresh Fruits
            ,
                Apples
            ,
                 Granny Smith
             "
B086WXSSQV,"Fresh Brand - Mini Cucumbers, 16oz",https://m.media-amazon.com/images/I/41fdbw3ZPbL.jpg,4.6,"10,370 ratings"," 16-ounce package of mini cucumbers  , Greenhouse-grown mini cucumbers are cool, crisp, and refreshing  , Perfect for snacking or for a quick addition to an appetizer or salad  , Our Fresh brand products are all about high-quality food that fits every budget, every day.  ","Diet Type: Paleo, Vegetarian, Vegan,Item Form: Packaged produce,Brand: Fresh,Weight: 16 Ounces,Temperature Condition: Fresh",,"
                Grocery & Gourmet Food
            ,
                Produce
            ,
                Fresh Vegetables
            ,
                 Cucumbers
             "
B07XW1TNXR,"Fresh Brand – Sliced White Mushrooms, 8 oz",https://m.media-amazon.com/images/I/51sSl5PhxpL.jpg,4.7,"7,790 ratings"," 8-ounce package of sliced white mushrooms  , No preservatives  , Pre-sliced to reduce prep time  , Our Fresh brand products are all about high-quality food that fits every budget, every day.  , An Amazon Brand  ",,,"
                Grocery & Gourmet Food
            ,
                Produce
            ,
                Fresh Vegetables
            ,
                 Mushrooms & Truffles
             "
B074H54XMM,"365 by Whole Foods Market, Salad Clm Spinach Organic, 16 Ounce",https://m.media-amazon.com/images/I/41s3W8FBSsL.jpg,,," Heads up! This product’s package is getting a makeover, transitioning from Whole Foods Market to 365 brand. Best of all, it’s the same deliciousness on the inside  , Selected and stored fresh Sourced with high quality standards Sourced with high quality standards  , Recommended to wash before consuming  , Delicious on their own as a healthy snack or as part of a recipe  ","Diet Type: Vegan,Item Form: Whole,Brand: 365 by Whole Foods Market,Weight: 1.24 Pounds",,"
                Grocery & Gourmet Food
            ,
                Produce
            ,
                Packaged Produce
            ,
                 Packaged Greens & Salad Mixes
             "
B07XW1681L,"Fresh Brand – Cut and Peeled Baby Carrots, 32 oz",https://m.media-amazon.com/images/I/41eUzcWYJnL.jpg,4.7,"5,245 ratings"," 32-ounce (2-pound) bag of cut and peeled baby carrots  , No preservatives  , Certified Non-GMO  , Grown in the United States  , Our Fresh brand products are all about high-quality food that fits every budget, every day.  , An Amazon Brand  ","Diet Type: Paleo, Vegetarian, Vegan,Item Form: Peeled,Brand: Fresh,Weight: 2 Pounds,Temperature Condition: Fresh",,"
                Grocery & Gourmet Food
            ,
                Produce
            ,
                Fresh Vegetables
            ,
                Root Vegetables
            ,
                 Carrots
             "
B087311BZ9,"Organic Cauliflower, 1 Head",https://m.media-amazon.com/images/I/41Rq0aSSdzL.jpg,4.7,"1,506 ratings"," Item Package Length: 10.16cm  , Item Package Width: 16.51cm  , Item Package Height: 17.78cm  , Item Package Weight: 0.907kg  ","Diet Type: Paleo, Vegetarian, Vegan,Item Form: Whole,Brand: Tanimura & Antle,Weight: 2 Pounds,Temperature Condition: Fresh",,"
                Grocery & Gourmet Food
            ,
                Produce
            ,
                Packaged Produce
            ,
                 Cut & Packaged Vegetables
             "
B00C8XF40I,"Romaine Lettuce, One Head",https://m.media-amazon.com/images/I/41SpGxzAbML.jpg,4.6,"1,223 ratings",,"Diet Type: Paleo, Vegetarian, Vegan,Item Form: Whole,Brand: Produce,Weight: 1 Pounds,Temperature Condition: Fresh",,"
                Grocery & Gourmet Food
            ,
                Produce
            ,
                Fresh Vegetables
            ,
                Leafy Greens
            ,
                 Lettuce
             "
B000P6X5A6,Organic Mixed Variety Heirloom Tomatoes,https://m.media-amazon.com/images/I/31f6DEv9PkS.jpg,4.3,"2,203 ratings"," Heirloom tomatoes are loaded with health benefits that can, among many other things, reduce stress and strengthen your bones.  , Heirlooms are picked at the peak of ripeness, which gives them greater vitamin content.  , A good heirloom tomato is botanically a fruit and can have the juiciness and sweetness of a cherry or a grape  , Grown in United States or Mexico  ","Diet Type: Paleo, Vegetarian, Vegan,Brand: Produce,Weight: 1 Pounds,Specialty: Organic, Vegan",,"
                Grocery & Gourmet Food
            ,
                Produce
            ,
                Fresh Vegetables
            ,
                 Tomatoes
             "
B09V3M5VL5,PRODUCE Organic Watermelon Chunks Small,https://m.media-amazon.com/images/I/31z8rTyJyEL.jpg,4.7,14 ratings, Our fresh cut fruit is hand selected and cut in house to ensure the highest quality  ,"Size: 1 Pound (Pack of 1),Brand: Produce,Temperature Condition: Fresh",,"
                Grocery & Gourmet Food
            ,
                Produce
            ,
                Packaged Produce
            ,
                Cut & Packaged Fruits
            ,
                 Melon
             "
B00E3KX5S2,"Whole White Mushrooms, 16 oz Package",https://m.media-amazon.com/images/I/41GDezq-hyL.jpg,4.7,"2,083 ratings", Grown in United States or Canada  ,,,"
                Grocery & Gourmet Food
            ,
                Produce
            ,
                Fresh Vegetables
            ,
                 Mushrooms & Truffles
             "
B07XW1TNXZ,"Fresh Brand – Russet Potatoes, 5 lb",https://m.media-amazon.com/images/I/41i0kFzDj8L.jpg,4.7,"28,085 ratings"," 5-pound bag of russet potatoes  , No preservatives  , Grown in the United States  , Good for baking, roasting, pan-frying, and smashing  , Our Fresh brand products are all about high-quality food that fits every budget, every day.  , An Amazon Brand  ","Diet Type: Paleo, Vegetarian, Vegan,Item Form: Whole,Brand: Fresh,Weight: 5 Pounds,Temperature Condition: Fresh",,"
                Grocery & Gourmet Food
            ,
                Produce
            ,
                Fresh Vegetables
            ,
                Potatoes & Yams
            ,
                 Russet
             "
B08332J6N5,"Fresh Brand – Cubed Pineapple, 32 oz",https://m.media-amazon.com/images/I/51WIot4Eh7L.jpg,4.6,"10,090 ratings"," 32-ounce container of cubed pineapple  , Ready to eat  , No preservatives  , Great for on-the-go snacking  , Our Fresh brand products are all about high-quality food that fits every budget, every day.  ","Weight: 32 Ounces,Brand: Fresh,Specialty: Vegan,Diet Type: Vegetarian,Package Weight: 0.98 Kilograms",,"
                Grocery & Gourmet Food
            ,
                Produce
            ,
                Packaged Produce
            ,
                Cut & Packaged Fruits
            ,
                 Pineapples
             "
B0787Y346L,Blood Orange,https://m.media-amazon.com/images/I/41REioYQHZL.jpg,4.3,"3,247 ratings"," Selected and stored fresh  , Sourced with high quality standards  , Recommended to wash before consuming  , Delicious on their own as a healthy snack or as part of a recipe  ","Weight: 0.36 Pounds,Size: 0.34 Pound,Brand: Produce (Brands May Vary),Diet Type: Vegetarian,Package Weight: 0.36 Pounds",,"
                Grocery & Gourmet Food
            ,
                Produce
            ,
                Fresh Fruits
            ,
                Citrus Fruits
            ,
                 Oranges
             "
B092LCBDSY,"Wholesum Organic Squash Medley, 2 lb Bag",https://m.media-amazon.com/images/I/41rGJlthS8L.jpg,4.7,"2,874 ratings"," USDA Certified Organic  , Responsibly grown  , High quality, fresh and flavorful  , Approximately 4 pieces per bag  , Fair Trade Certified for people and the planet  ","Diet Type: Paleo, Vegetarian, Vegan,Item Form: Whole,Brand: Wholesum,Weight: 2 Pounds,Temperature Condition: Fresh",,"
                Grocery & Gourmet Food
            ,
                Produce
            ,
                Fresh Vegetables
            ,
                 Squash & Gourds
             "
B07XVZZR5L,"Fresh Brand – Organic Grape Tomatoes, 10 oz",https://m.media-amazon.com/images/I/41ID9WJl9gL.jpg,4.7,"2,826 ratings"," 10-ounce container of organic grape tomatoes  , No preservatives  , Certified Organic  , Bite-sized tomatoes make a great snack  , Our Fresh brand products are all about high-quality food that fits every budget, every day.  , An Amazon Brand  ","Diet Type: Vegetarian,Item Form: Packaged produce,Brand: Fresh,Temperature Condition: Fresh,Specialty: Organic",,"
                Grocery & Gourmet Food
            ,
                Produce
            ,
                Fresh Vegetables
            ,
                 Tomatoes
             "
B07CHNV4S1,"Root Radish Red Organic, 1 Bunch",https://m.media-amazon.com/images/I/41Ey2GC-VeL.jpg,4.7,"6,397 ratings", Grown in United States or Mexico  ,"Diet Type: Paleo, Gluten Free, Vegan,Item Form: With stem and leaf,Brand: Produce (Brands May Vary),Number of Pieces: 1",,"
                Grocery & Gourmet Food
            ,
                Produce
            ,
                Fresh Vegetables
            ,
                Root Vegetables
            ,
                 Radishes
             "
B07XW19QBX,"Fresh Brand – Grape Tomatoes, 10 oz",https://m.media-amazon.com/images/I/51X0Oi5H7uL.jpg,4.7,"8,862 ratings"," 10-ounce container of grape tomatoes  , No preservatives  , Bite-sized tomatoes make a great snack  , Our Fresh brand products are all about high-quality food that fits every budget, every day.  , An Amazon Brand  ","Diet Type: Vegetarian,Item Form: Fresh,Brand: Fresh,Weight: 10 Ounces,Temperature Condition: Fresh",,"
                Grocery & Gourmet Food
            ,
                Produce
            ,
                Fresh Vegetables
            ,
                 Tomatoes
             "
B079M54HW4,"Sweet Potatoes (Orange Flesh), 3 lb",https://m.media-amazon.com/images/I/41hyI89vwSS.jpg,4.5,"6,721 ratings"," ORANGE SWEET POTATOES: Grown from the sweet spot of California, our sweet potatoes are the sweetest you have ever tasted. This sweet potato is orange on the outside and orange on the inside, delivering a sweet and earthy flavor.  , READY TO ENJOY: Our Organic Sweet Potatoes are triple washed and ready to enjoy! Bako Sweet makes it easy to cook a delicious meal for your family.  , GOOD SOURCE OF VITAMIN A: Sweet potatoes are loaded with Vitamin A, helping with immune support. Just one sweet potato contains 368% Vitamin A daily value!  , NUTRITIOUS SUPERFOOD: Sweet potatoes are a superfood! These veggies are loaded with beta carotene which acts as a potent antioxidant.  , TRIPLE WASHED: Means that you do not need to spend time washing them, because we already have! Three times, in fact.  , POPULAR RECIPES: Sweet potatoes are a pantry essential that you should have always in your kitchen. Try making baked sweet potatoes, Sweet potato fries, and Sweet potato toast.  , NOTHING BUT SWEET POTATOES: Sweet potatoes are good for you, so we do not change a thing. Our sweet potatoes do not contain additives, preservatives, or chemicals.  ",,,"
                Grocery & Gourmet Food
            ,
                Produce
            ,
                Fresh Vegetables
            ,
                Potatoes & Yams
            ,
                 Sweet Potatoes
             "
B06X95VQY5,"Green Giant Fresh Green Beans, 12oz",https://m.media-amazon.com/images/I/41U15gvZuqL.jpg,4.6,"3,484 ratings"," Thoroughly washed and ready for snacking, steaming or your favorite recipe.  , Steam in bag!  , Makes a great side dish or addition in any recipe.  ","Brand: Taylor Farms,Weight: 12 Ounces,Item Form: Whole,Package Weight: 0.45 Kilograms",,"
                Grocery & Gourmet Food
            ,
                Produce
            ,
                Packaged Produce
            ,
                 Cut & Packaged Vegetables
             "
B015ZLZ2EC,"Fresh Produce Sweet Pumpkin, 1kg",https://m.media-amazon.com/images/I/41cy4Uz-HhL.jpg,4.2,22 ratings, Sweet Pumpkin by Fresh Produce  ,"Brand: Fresh Produce,Weight: 1000 Grams,Temperature Condition: Fresh,Number of Pieces: 1",,"
                Grocery & Gourmet Food
            ,
                Produce
            ,
                Fresh Vegetables
            ,
                 Squash & Gourds
             "
B010OVRQJC,"Pepper Green , 1 Ct.",https://m.media-amazon.com/images/I/51y1uamwDcL.jpg,,, Product of United States of America  ,,,"
                Grocery & Gourmet Food
            ,
                Produce
            ,
                 Fresh Vegetables
             "
B010OW0VYI,"Pepper Yellow, 1 Each",https://m.media-amazon.com/images/I/41z3jUaZRhL.jpg,3.5,2 ratings, Product of United States of America  ,,,"
                Grocery & Gourmet Food
            ,
                Produce
            ,
                 Fresh Vegetables
             "
B07FRCR5QN,"Fresh Produce Potato Loose, 1Kg",https://m.media-amazon.com/images/I/41KBl0UxRFL.jpg,4.3,360 ratings," Fresh Produce Potato - Economy, 1kg Pack  ","Brand: Fresh Produce,Weight: 1000 Grams,Temperature Condition: Fresh,Number of Pieces: 1",,"
                Grocery & Gourmet Food
            ,
                Produce
            ,
                Fresh Vegetables
            ,
                 Onions & Shallots
             "
B07XW19QBR,"Fresh Brand – Portabella Mushroom Caps, 6 oz",https://m.media-amazon.com/images/I/41gsTNKdjdL.jpg,4.7,"1,453 ratings"," 6-ounce package of portabella mushroom caps  , No preservatives  , Great for cooking  , Our Fresh brand products are all about high-quality food that fits every budget, every day.  , An Amazon Brand  ","Diet Type: Paleo, Vegetarian, Vegan,Item Form: Vegetable,Brand: Fresh,Weight: 6 Ounces,Temperature Condition: Fresh",,"
                Grocery & Gourmet Food
            ,
                Produce
            ,
                Fresh Vegetables
            ,
                Mushrooms & Truffles
            ,
                 Portabello
             "
B09V3DRHYY,PRODUCE Organic Pineapple Chunks Small,https://m.media-amazon.com/images/I/310rhg2kQWL.jpg,4.2,3 ratings, Our fresh cut fruit is hand selected and cut in house to ensure the highest quality  ,"Size: 1 Pound (Pack of 1),Brand: Produce,Temperature Condition: Fresh",,"
                Grocery & Gourmet Food
            ,
                Produce
            ,
                Packaged Produce
            ,
                 Cut & Packaged Fruits
             "
B010OW0Y40,Jalapeno Pepper 1lb,https://m.media-amazon.com/images/I/41ICNOGnIGL.jpg,,, Product of Mexico  ,,,"
                Grocery & Gourmet Food
            ,
                Produce
            ,
                 Fresh Vegetables
             "
B082DBJTGR,"Fresh Produce Coconut Husk Large, 1 pc",https://m.media-amazon.com/images/I/51vV+V-JJBL.jpg,4.1,232 ratings," It is rich in dietary fiber  , It can be used to prepare various dishes like chutneys, curries  , Rich in saturated fat  ","Weight: 100 Grams,Size: Large,Brand: Fresh Produce,Number of Pieces: 1,Temperature Condition: Fresh",,"
                Grocery & Gourmet Food
            ,
                Produce
            ,
                Fresh Fruits
            ,
                 Coconuts
             "
B0197UGPCU,"Fresh Produce Tri-Color Peppers, 14 oz(us)",https://m.media-amazon.com/images/I/41-8D2sxhNL.jpg,2.0,2 ratings," Colored Bell Peppers  , Fresh Vegetables  , Assorted Color  ","Brand: Fresh Produce,Weight: 14 Ounces,Temperature Condition: Fresh",,"
                Grocery & Gourmet Food
            ,
                Produce
            ,
                Fresh Vegetables
            ,
                 Peppers
             "
B07G2S6875,"ELAN Organic Dried Mango Slices 8 Pack, 35.2 Oz, Non-GMO, Vegan, Gluten-Free",https://m.media-amazon.com/images/I/41I9xeeorHS.jpg,4.2,90 ratings," Non-gmo, sulfite-free, Vegetarian, Vegan and all-natural  , High in Vitamin A and Vitamin C. Good source of potassium  , Naturally sweet dried mango can be used in smoothies, cereal and baking or as a snack  , Keep cool and dry  , Certified: Organic, gluten-free and kosher  ","Weight: 35.2 Ounces,Size: 4.4 Ounce (Pack of 8),Brand: Elan,Specialty: Natural,Diet Type: Vegetarian, Kosher, Vegan",,"
                Grocery & Gourmet Food
            ,
                Produce
            ,
                Dried Fruits & Vegetables
            ,
                Dried Fruits
            ,
                 Dried Mangoes
             "
B07XW1MJCZ,"Fresh Brand – Red Potatoes, 5 lb",https://m.media-amazon.com/images/I/41J7Pb6jYPL.jpg,4.7,"6,859 ratings"," 5-pound bag of red potatoes  , No preservatives  , Grown in the United States  , Good for roasting, pan-frying, and smashing  , Our Fresh brand products are all about high-quality food that fits every budget, every day.  , An Amazon Brand  ","Diet Type: Paleo, Vegetarian, Vegan,Item Form: Whole,Brand: Fresh,Weight: 5 Pounds,Temperature Condition: Fresh",,"
                Grocery & Gourmet Food
            ,
                Produce
            ,
                Fresh Vegetables
            ,
                 Potatoes & Yams
             "
