asin,Title,MainImage,Rating,NumberOfReviews,Items,MoreInfo,unit,category
B07S86CCL9,"Dried Fruit Gift Tray Basket - Prime Arrangement Platter - Birthday, Family Parties, Movie Night or as a Corporate Gift for Women, Men – A Farm Fresh Healthy Gift Basket!",https://m.media-amazon.com/images/I/510R-FbeRKL.jpg,3.9,13 ratings," a tray chock full o'fruity Goodness - The Farm Fresh Nuts tray comes with 7 sections of assorted dried fruits: Angelina Plums, Apple Rings, Apricots, Pears, Peaches, Prunes with Dates, Pure Mango. Delight your taste buds with the most mouthwatering & healthy snacks for any occasion!  , A Handpicked Mouthful of Fresh Flavor - At Farm Fresh we pride ourselves for hand-selecting our fruits, to ensure their high-quality and that they burst with flavor. An amazing snack to share with your kids and loved ones, our dried fruit tray delivers a heavenly experience!  , Healthy and Mighty Tasty, an amazing alternative to candy, our healthy dried fruit tray can be your daily source of sweetness. American-grown, and Vegan-friendly, the Farm Fresh dried fruit platter is a great addition to all diets.  , a gift for all Occasions, Impress your hostess or delight your guests with an amazing collection of flavor-bursting fruits. Coming assorted in a 7-section tray that makes for an awesome presentation, our gourmet food gift is bound to impress upon all occasions: Christmas, New year, Valentine’s day, Birthdays, Anniversaries, Office Parties, Movie Nights & More!  , The Farm Fresh nuts Legacy of Quality - Farm Fresh is a small, American Family-owned business and thrives only if you’re happy. Simply Put, we scour the earth to bring you nothing but the best and if for any reason you feel like we failed to deliver on our promise, we offer a 100%, Money-Back Guarantee. On-The-Spot & No-Questions-Asked!  ","Brand: Farm Fresh Nuts,Cuisine: Mixed cuisine,Flavor: Assorted,Weight: 17 Ounces,Size: Gourmet Snack",,"
                Grocery & Gourmet Food
            ,
                Food & Beverage Gifts
            ,
                 Fruit & Nut Gifts
             "
B09G6F1Q6K,"Healthy Snack Box Care Package (30 Count) Halloween Trick or Treat Gift Basket, Bulk Variety Pack Individually Wrapped, Nutritious Granola Breakfast Bars Chips, Crave Food Birthday Sweets, Adults Kids",https://m.media-amazon.com/images/I/612q+THEuDL.jpg,4.3,223 ratings," 🍭 A GIFT TO SPREAD THE JOY: Whether you’re looking for a gift, snack boxes for adults, care packages for college students, a snack variety pack for kids, or simply a healthy care package or crave box to treat yourself, our Snack Box Variety Pack will do the trick. Ours is a present to Spread the Joy among the whole family.  , 🍭 HEALTHY SNACKS FROM YOUR FAVORITE BRANDS: All your favorite snack brands in a single mega snack bundle: Nature Valley, Planters, Welch’s, Motts, and much more! Why would you have to choose one if you can have them all?  , 🍭 THE PERFECT HEALTHY GIFT: If you’ve ever looked for a gift that is not the typical present, you know how stressful the search can get. Well, not anymore. Our Gift Basket will delight everyone from the youngest ones to the not so young.  , 🍭 CONVENIENT PACKAGING: Our Snack Box Variety Packs include conveniently wrapped individual servings that are easy to grab when you’re on the go. They’re also great for sharing: if someone wants a bite, why not giving them their own individual serving of snacks? This is the perfect packaging to Spread the Joy!  , ⚠️ HONESTY IS OUR MAIN VALUE: Due to supply chain issues, it's possible that some of the snacks in this box might have to be replaced for other snacks of similar or more value.  ","Brand: Nut Cravings,Cuisine: Healthy Snack Box Variety Pack,Flavor: Healthy Halloween Care Package,Size: 30 Count (Pack of 1)",,"
                Grocery & Gourmet Food
            ,
                Food & Beverage Gifts
            ,
                 Assortments & Variety Gifts
             "
B076Z3QXFV,"Gift Basket Village Home For The Holidays, Christmas Gift Basket (XXL), Meat And Cheese Christmas Gift Basket With Wisconsin Favorites And More, 20 Pounds",https://m.media-amazon.com/images/I/61xinMwlpRL.jpg,5.0,1 rating," ✔ REKINDLE THE MEMORIES. There is always something special about coming ""Home for the Holidays"" and this unique cheese & sausage gift basket is a great way to share the sentiment.  , ✔ MAKE A HUGE IMPRESSION. Show off your own great taste when you send this extra extra large (XXL) holiday gift basket loaded with Wisconsin meats and cheeses. Includes summer sausages, cheeses, crackers, cookies, dips and much, muc  , ✔ SUPER VALUE. This super sized version of our best selling ""Home For The Holidays"" gift basket, has more than enough cheese, sausage and crackers to start any holiday celebration, share with favorite neighbors, or send to out-of-tow  , ✔ ALWAYS A BEST SELLER. This XXL version of our most popular family of holiday gift baskets has been a Gift Basket Village best seller ever since we introduced it in 2007.  , ✔ MADE IN THE USA. Proudly and carefully hand made at Gift Basket Village, Florida by our own team of professional gift basket designers and then carefully packaged for safe shipment the day your order is received.  , Country: United States  ","Brand: Gift Basket Village,Cuisine: North American,Flavor: Meat and cheese,Size: XXL,Allergen Information: Abalone Free",,"
                Grocery & Gourmet Food
            ,
                Food & Beverage Gifts
            ,
                 Snack Gifts
             "
B08W1M1ZVS,"Dan the Sausageman's Savory Gourmet Gift Basket -Smoked Beef Summer Sausage, Specialty Mustard, Onion & Pepper Relish, 100% Wisconsin Cheese, Versatile Artichoke Lemon Pesto Spread.",https://m.media-amazon.com/images/I/51vF0KreWUS.jpg,4.4,67 ratings," With these new and delicious spreads (Artichoke Lemon Pesto and Pepper Relish), this gift box makes the perfect spread for any occasion! These versatile products are great as part of your charcuterie or appetizer platter, or as a kick of flavor for main courses like an Artichoke Lemon Pesto Pizza or Pepper Relish Glazed Chicken.  , Featuring: Dan’s Original Summer Sausage (10 oz), Dan’s Roasted Garlic and Red Pepper Sausage (10 oz), Dan’s Sweet Hot Mustard (1.75 oz), Elki’s Artichoke Lemon Pesto Spread (10 oz), Dickinson’s Pepper & Onion Relish (8.75 oz), Wisconsin Cheddar Cheese (6 oz), Napa Valley Grainy Dijon Mustard (1.75 oz), Elki Water Crackers (2.2 oz), and Dilettante Chocolate Truffles (2 pcs).  , Dan the Sausageman: 2018 U.S. Small Business of the Year for Washington State. We are family owned and operated in the beautiful Pacific Northwest, so give us a call for personal assistance from our family to you.  , The Dan the Sausageman Story: In 1988 I began selling my smoked summer sausage door-to-door out of my '74 Dodge Dart; since then we have grown and are now available via Amazon and other fine establishments.  , We take pride in all our foods, choosing them for their freshness and quality. All foods are shelf stable and ready to eat, making this a perfect gift for any occasion! Our box packaging is also 100% eco-friendly so you can gift consciously. *Serve ware not included.  ","Brand: Dan the Sausageman,Flavor: Sweet,Garlic,Smoked,Lemon,Chicken,Cheese,Size: 10 Piece Set,Number of Pieces: 2",,"
                Grocery & Gourmet Food
            ,
                Food & Beverage Gifts
            ,
                 Assortments & Variety Gifts
             "
B09M1W9KTW,HAPPY HOLIDAYS GIFT BASKET [12 Count] Cookies Gift Basket Filled With Gluten Free Chocolate Sandwich Cookies for Holiday Gifts | Food Gifts for Delivery Prime | Employee Gifts,https://m.media-amazon.com/images/I/51z9c84axML.jpg,4.5,34 ratings," 🍪 GOURMET CHOCOLATE COOKIES FOR THE DISCERNING PALATE: 12 decadent chocolate sandwich cookies are double-dipped in rich chocolate and topped with gourmet decorations. Delicate crunch, luscious chocolate and sweet cream blend for a palate sensation that is divine! --> --> Add these chocolate covered cookies to your cart and experience the luxury!  , 🍪 IT'S A BETTER TASTING COOKIE EXPERIENCE: We use QUALITY ingredients to create a gourmet cookie gift basket that is mouthwatering in both texture and flavor. Our unique decorations are hand-placed, forming a cookie that is to pretty to eat! Chocolate sandwich cookies are certified gluten free, dairy free, vegan friendly and kosher. CLEAN EATING at its best!  , 🍪 GIVE THE GIFT YOU WANT TO GET: You can send a holiday corporate gift that's generic and blah. Or Go with the TREND! Send gourmet chocolate covered sandwich cookies that are artfully decorated with flavorful designs and HAND-packaged in a classy black and gold gift box. (And... chocolate gift boxes ship with same day delivery items prime).  , 🍪 THE FRESHEST, PRETTIEST COOKIE GIFT BASKET OUT THERE: Each vegan cookie is carefully placed into its proper section of the cookie tray by HAND. The tray is shrink-wrapped to preserve freshness, placed into the classy gift box and topped with a candy pad for additional protection. Cookie gift boxes ship out of our NJ-based patisserie as same day delivery gifts so you know you're getting a really fresh product.  , 🍪 SEE WHY WE ARE THE #1 HOLIDAY BEST SELLER! Our gorgeous christmas gift baskets are described as 'lavishly packaged', 'delicious taste' and 'affordable luxury'! Click 'ADD-TO-CART' today and taste for yourself why we've sold more than 5223 gluten free cookie gift baskets in the last year alone!  ","Occasion: Friendship,Flavor: Chocolate,Brand: GLUTEN FREE PALACE,Specialty: Kosher Certified,Allergen Information: Gluten Free",,"
                Grocery & Gourmet Food
            ,
                Snacks & Sweets
            ,
                Candy & Chocolate
            ,
                 Candy & Chocolate Gifts
             "
B08MZ9KH1V,"Gift Basket Village Fireside Gourmet Gift Tower, Octagon Shaped Holiday Tower with Gourmet Fudge Cup, Truffles, Mini Bars and more, chocolate, 1 Count",https://m.media-amazon.com/images/I/41v63I1BIOL.jpg,3.3,6 ratings," ✔ EVERYONE LOVES A GIFT TOWER - This one is so unique that they will want to take their time but the goodies inside won't let them  , ✔ NOT THE BIGGEST BUT CERTAINLY AMONG THE BEST - Four layers of goodies to discover and taste test will keep them busy  , ✔ EASY FOR YOU, TASTY FOR THEM - Gift towers make a great last minute holiday gift when you need something special  , ✔ ARRIVES JUST AS YOU SEE IT - Packaged for presentation, this adorable gift tower is finished with a bow and your personal gift message  , ✔ MADE IN THE USA - Proudly hand crafted in the USA at Gift Basket Village, Florida - your basket will usually be made and shipped the same day we receive your order  ","Brand: Gift Basket Village,Item Form: Bar,Occasion: Christmas, New Year, Holiday,Flavor: Chocolate,Allergen Information: Abalone Free",,"
                Grocery & Gourmet Food
            ,
                Snacks & Sweets
            ,
                Candy & Chocolate
            ,
                 Candy & Chocolate Gifts
             "
B0748NR3MX,Carnivore Club Gift Box (Gourmet Food Gift) 5 Italian Meats Sampler From Nduja Artisans - Comes in a Premium Gift Box - Food Basket - Great with Crackers Cheese Wine - Ultimate Gift for Meat Lovers,https://m.media-amazon.com/images/I/51yJUDFU-1L.jpg,4.3,324 ratings," Wagyu Salami - 100% Wagyu Beef seasoned with fresh thyme black peppercorns and Cabernet  , Nduja (Spreadable Salami) & Pepperoni  , Chorizo - Classic flavors of smoked Spanish pimenton, Rioja wine, and garlic  , Sopressata Dolce - Uses a sweet, subtle combination of spices that really allow the amazing Berkshire pork’s flavor to shine  , All foods are shelf stable and ready to eat, making this a perfect gift for any occasion! Comes in a Premium Gift Box - Approx 1.5 lbs of Meat Altogether  ","Brand: Carnivore Club,Flavor: Pepper, Cabernet, Thyme, Sweet, Beef, Pork,Size: 5 Piece Assortment",,"
                Grocery & Gourmet Food
            ,
                Food & Beverage Gifts
            ,
                 Meat & Seafood Gifts
             "
B00JE0LEPW,"WISCONSIN'S BEST & WISCONSIN CHEESE COMPANY'S, Gourmet Variety Sampler Gift Basket - Summer Sausage & 100% Wisconsin Cheese, Meat and Cheese, Gourmet Gifts, Birthday Gifts! Charcuterie Gifts! Thank you Gifts! Great Father's Day Gifts to Send. Cheddar Cheese and Sausage Gifts.",https://m.media-amazon.com/images/I/515RO9mNGkL.jpg,4.5,511 ratings," NATIONALLY KNOWN WISCONSIN’S BEST & WISCONSIN CHEESE COMPANY, 100% Wisconsin Cheese! Gourmet Variety Sampler Gift Basket  , READY TO SERVE – All of our Value Gourmet Cheese and Sausage Gift Baskets, Gift Boxes and Single Products are ready to serve and only require refrigeration after opening | Each unique gift is Hand Packed with quality and care | MADE IN THE USA  , CHEESE AND CHARCUTERIE GIFT IDEAS – Perfect for Every Holiday, Christmas, Corporate Gift Basket or Personal Event, Birthday, Thank You or Appreciation, Get Well, Graduation, Anniversary, Congratulations, Friendship, Summer, New Home and for Gift Giving Holidays; Christmas, Thanksgiving, Easter, Mother’s Day, Father’s Day, Memorial Day, Veterans Day, Labor Day, 4th of July and others, Gift for Him, Gift For Dad, Gift for Mom, Gift for Families.  , EASY TO SEND – Delivered from your online order by Amazon |Fast and Easy Delivery to your Home or sent as a Gift | Free Shipping with Amazon Prime  , INCLUDED: Gourmet Variety Sampler Gift Basket, 3-12oz. Naturally Smoked Summer Sausages, 1-4oz. Cheddar Cheese, 1-4oz. Pepper Jack Cheese  , CHARUTERIE GIFTS - Meat and Cheese Gift Baskets, Cheese and Sausage Gifts, Great for Cheese Boards.  , BEST MEAT AND CHEESE GIFTS - See Our Large Selection of Gourmet Assortments and Sampler Gifts.  , FREE SHIPPING  ","Brand: WISCONSIN'S BEST and WISCONSIN CHEESE COMPANY,Package Information: Gift basket box,Flavor: Cheddar, Smoked, Garlic, Pepper Jack,Size: 5 Piece Set",,"
                Grocery & Gourmet Food
            ,
                Food & Beverage Gifts
            ,
                 Snack Gifts
             "
B084KWMZ26,"Carian's Bistro Elegant Chocolatier Specialty Assorted Chocolates w/ Gold Gift Box - Gourmet Chocolate Truffles, European Candy Gift Set, Milk, Dark, and White Chocolate Candy - 20pc",https://m.media-amazon.com/images/I/41PtjZr+SLL.jpg,4.4,"2,554 ratings"," PREMIUM CHOCOLATE GIFT: Our exquisite chocolates are packaged in a small gold gift box with a royal ribbon. This tasty present is ready to give, no additional wrapping is needed! Our Belgian truffles make the perfect Christmas chocolate holiday candy present.  , DELICIOUS FLAVORS: Our chocolate truffles gift box contains 20 pieces of European chocolates in dark, milk, and white chocolate varieties. Creamy fillings include hazelnut, coconut, and a special ganache.  , LUXURY CHOCOLATE: Belgium is known for making the world's finest gourmet chocolates by using sophisticated ingredients and innovative cooking techniques. Indulge yourself with these luxuriously rich truffles candy or give the gift of divine flavor to your family, friends, or loved ones.  , PERFECT GIFTS: Our box of assorted chocolates make an excellent gift for anyone who loves delicious flavors and velvety smooth chocolate candy. Get it for the chocoholic in your life! Our chocolates are Kosher and Halal-friendly.  , GIFT BASKETS: Our truffles chocolate gift box make incredible presents for everyone! Whether you are celebrating a holiday or birthday, the chocolate lover in your life will enjoy every bite. These irresistible candies are a thoughtful addition to an anniversary gift basket, holiday gift basket, Thanksgiving gift basket, or Christmas gift basket.  ","Brand: CARIAN'S BISTRO,Item Form: Ball,Occasion: Christmas,Chocolate Type: Milk,Flavor: Hazelnut,Coconut",,"
                Grocery & Gourmet Food
            ,
                Snacks & Sweets
            ,
                Candy & Chocolate
            ,
                 Candy & Chocolate Gifts
             "
B07542TQLS,A Gift Inside Dried Fruit & Nuts In Bamboo Apple Shape Serving Tray,https://m.media-amazon.com/images/I/61JWMIPM1HL.jpg,4.3,54 ratings," Healthy and delicious snacking in a keepsake bamboo serving tray that doubles as a cutting board, topped with fresh and tasty dried fruit paired with wholesome nuts and gourmet trail mix.  , Dried fruits include pears, honey plots, apples, Turkish apricots, tart-sweet Montmorency cherries, prunes and kiwi for a low fat, high fiber treat.  , Fruit is paired with fresh roasted salted almonds and cherry berry nut trail mix.  , Ready to give or serve in a beautifully styled apple shaped bamboo serving tray cutting board to be used long after the treats are gone.  , Gift messaging available at checkout.  ",,,"
                Grocery & Gourmet Food
            ,
                Food & Beverage Gifts
            ,
                 Fruit & Nut Gifts
             "
