asin,Title,MainImage,Rating,NumberOfReviews,Items,MoreInfo,unit,category
B009AEA476,"Fischer Meats, Lean Ground Beef, 5 lb, 5x1 lb",https://m.media-amazon.com/images/I/510QTTOufUL.jpg,4.0,10 ratings," All of our ground meats are ground in-house using our meats.  , Ground fresh everyday!  , No frozen meat used  , Certified Angus Beef  ","Brand: Fischer Meats,Size: 5 Pound (Pack of 1),Flavor: Beef,Weight: 5 Pounds,Cuisine: US",,"
                Grocery & Gourmet Food
            ,
                Meat & Seafood
            ,
                Beef
            ,
                Ground Beef & Patties
            ,
                 Ground Beef
             "
B08N5MNHK2,East Coast Fresh Whole Shelled Oysters ((100) Count East Coast Fresh Whole Oysters),https://m.media-amazon.com/images/I/51JRtcmyWqL.jpg,3.9,10 ratings," WILD CAUGHT PRODUCT OF THE USA  , CAUGHT FRESH DAILY  , SOLD AND SHIPPED BY A SEAFOOD COMPANY WITH OVER 30 YEARS EXPERIENCE  , SHIPPED IN A BOXED MOLDED FOAM COOLER WITH GEL PACKS FOR SAFE SHIPPING  ","Brand: Homeland,Seafood Production Method: Wild Caught,Variety: Oyster"," Size: , 100 Count (Pack of 1) ","
                Grocery & Gourmet Food
            ,
                Meat & Seafood
            ,
                Seafood
            ,
                Fresh Seafood
            ,
                Fresh Shellfish
            ,
                 Oysters
             "
B07YVMCSYY,"Fresh Brand – Applewood Smoked Uncured Bacon, 12 oz",https://m.media-amazon.com/images/I/41Ncqv++CDL.jpg,4.7,"6,741 ratings"," 12-ounce package of applewood smoked uncured bacon  , Naturally applewood smoked  , No nitrates or nitrites added except for those that occur naturally in celery powder and sea salt  , Gluten Free  , No MSG Added  , Our Fresh brand products are all about high-quality food that fits every budget, every day.  , An Amazon Brand  ","Brand: Fresh,Size: 12 ounces,Flavor: Smoked, Bacon,Weight: 0.75 Pounds,Specialty: Gluten Free",,"
                Grocery & Gourmet Food
            ,
                Meat & Seafood
            ,
                 Bacon
             "
B0B9VGSR9Z,Creole Foods of Louisiana - Ultimate Boudin Sampler Kit,https://m.media-amazon.com/images/I/51efLILtBPL.jpg,,," Ultimate Boudin Sampler Kit - 9 Different Boudins!  , If you ever wanted to dive right into some Louisiana Boudin this is your package!  , Try All of Louisiana's Best Boudin Products  , **Frozen Packages Will Include Dry Ice in Them**  ",,,"
                Grocery & Gourmet Food
            ,
                Food & Beverage Gifts
            ,
                 Meat & Seafood Gifts
             "
B08FSBJQ5H,"365 By Whole Foods Market, Cold Smoked Atlantic Salmon, 4 Ounce",https://m.media-amazon.com/images/I/41nubK5U4aL.jpg,4.6,"1,057 ratings"," This product is Marine Stewardship Council (MSC) certified. In order for a fishery to earn MSC certification, they’re evaluated by an independent third party in accordance with the MSC Fisheries Standard for healthy fish populations and ecosystems, and effective management.  , Responsibly Farmed or sustainable wild-caught  , Certain preservatives prohibited, including sodium bisulfite and STPP  , Traceable to farm or fishery  ","Brand: 365 by Whole Foods Market,Weight: 4 Ounces,Specialty: Wild Caught,Allergen Information: Fish,Diet Type: Kosher",,"
                Grocery & Gourmet Food
            ,
                Meat & Seafood
            ,
                Seafood
            ,
                 Smoked & Cured Fish
             "
B07NRJMRDQ,"365 by Whole Foods Market, Fish Fillet Breaded Wild Frozen MSC, 12 Ounce",https://m.media-amazon.com/images/I/51f4FMIlQKL.jpg,4.4,"4,157 ratings"," This product is Marine Stewardship Council (MSC) certified. In order for a fishery to earn MSC certification, they’re evaluated by an independent third party in accordance with the MSC Fisheries Standard for healthy fish populations and ecosystems, and effective management.  , All seafood from the Whole Foods Market Seafood department is Responsibly Farmed or sustainable wild-caught.  , Certain preservatives prohibited, including sodium bisulfite and STPP  , Traceable to farm or fishery  ","Brand: 365 by Whole Foods Market,Weight: 0.91 Pounds,Specialty: Wild Caught,Allergen Information: Wheat, Fish,Item Form: Fillet",,"
                Grocery & Gourmet Food
            ,
                Frozen
            ,
                Seafood
            ,
                 Frozen Fish
             "
B00AFCNI16,"40 4 OZ Lobster Tails , Nova Scotia Wild Caught Canadian",https://m.media-amazon.com/images/I/51y6MNzXrnL.jpg,4.6,6 ratings," Cold Water 3-4 OZ Lobster Tails  , Individually Quick Frozen  , Wild Caught from Nova Scotia Canada  , Excellent Gift, Great For Parties!  ","Brand: Robert Wholey & Co.,Seafood Production Method: Wild Caught,Variety: Lobster",,"
                Grocery & Gourmet Food
            ,
                Meat & Seafood
            ,
                Seafood
            ,
                Fresh Seafood
            ,
                Fresh Shellfish
            ,
                 Lobster
             "
B07NRDRLRL,"365 by Whole Foods Market, Value Pack Tilapia Fillet Farm Raised Frozen, 32 Ounce",https://m.media-amazon.com/images/I/41WfIuTXj8L.jpg,4.6,"2,180 ratings"," 365 by Whole Foods Market products give you that dance-down-the-aisles feeling, virtual aisles too! Our huge range of choices with premium ingredients at prices you can get down with makes grocery shopping so much more than tossing the basics in your cart.  ","Brand: 365 by Whole Foods Market,Weight: 2.16 Pounds,Specialty: Farm Raised,Allergen Information: Fish,Diet Type: Paleo",,"
                Grocery & Gourmet Food
            ,
                Frozen
            ,
                Seafood
            ,
                 Frozen Fish
             "
B07NRCSQXP,"365 by Whole Foods Market, Peeled Tail Off Shrimp 51-60 Count, 32 Ounce",https://m.media-amazon.com/images/I/41RLtJck4TL.jpg,4.7,"1,936 ratings"," All seafood from the Whole Foods Market Seafood department is Responsibly Farmed or sustainable wild-caught. Here's what you can count on with this selection:  , Certain preservatives prohibited, including sodium bisulfite and STPP  , Traceable to farm or fishery  , No antibiotics, added hormones or land-animal products in feed  , Raised in carefully monitored, low-density pens and tanks without synthetic pesticides  ","Brand: 365 by Whole Foods Market,Weight: 2 Pounds,Allergen Information: Crustacean, Shellfish,Package Weight: 0.91 Kilograms,Seafood Production Method: Farmed",,"
                Grocery & Gourmet Food
            ,
                Frozen
            ,
                Seafood
            ,
                 Frozen Shellfish
             "
B07FZJMR28,Steakhouse Beef Burger,https://m.media-amazon.com/images/I/41xcduF38LL.jpg,4.6,407 ratings," Meets standards for animal welfare, feed, and more, so you can know about what you're buying (and eating)  , No added growth hormones or antibiotics, ever  , Animal Welfare Certified by Global Animal Partnership  , Traceable to farm or ranch.  , Animal Welfare Certified by Global Animal Partnership  ","Brand: MEAT,Size: 1 Pound,Flavor: Beef,Cuisine: US",,"
                Grocery & Gourmet Food
            ,
                Meat & Seafood
            ,
                Beef
            ,
                Ground Beef & Patties
            ,
                 Burger Patties
             "
B07SN9QWT4,Dried Seafood Cuisine Soup Ingredient Selected Top Grade Dried Big Size Conch 頂紅螺頭 顶红螺头 Free Worldwide Airmail (1LB (454 grams)),https://m.media-amazon.com/images/I/41wtPUlwQAL.jpg,5.0,2 ratings," NATURE - All natural dried, 100% dryness;  , PREPARATION - Soak in water for hours until it get softened, blanch it before use;  , VARIATION OF ORDER - 0.5 LB (around 21-23 pieces) and 1 LB (around 42-46 pieces) per order;  , PURPOSE - Popular Asian soup ingredient used to nourishing YIN;  , BUY IT NOW! FREE Shipment! Enjoy the natural premium Health Cuisine NOW!  ",,,"
                Grocery & Gourmet Food
            ,
                Meat & Seafood
            ,
                Seafood
            ,
                Fresh Seafood
            ,
                Fresh Shellfish
            ,
                 Scallops
             "
B08CBSZ81G,"Applegate Farms, Beef Hot Dog Uncured Grass Fed Organic, 14 Ounce",https://m.media-amazon.com/images/I/51Pv4jnsCtL.jpg,4.6,218 ratings," Meets standards for animal welfare, feed, and more, so you can know about what you're buying (and eating)  , No added growth hormones or antibiotics, ever  , No animal by-products in feed  ",,,"
                Grocery & Gourmet Food
            ,
                Meat & Seafood
            ,
                 Hot Dogs & Franks
             "
B07GBQJR9G,Beef Loin Porterhouse Steak Pasture Raised Step 4,https://m.media-amazon.com/images/I/51k8hcQY9cL.jpg,4.4,291 ratings, This item has been rated by the Global Animal Partnership a Step 4 - Enriched Environment  ,"Brand: Meat,Size: 2 Pound (Pack of 1),Flavor: Beef,Weight: 2 Pounds,Cuisine: US",,"
                Grocery & Gourmet Food
            ,
                Meat & Seafood
            ,
                Beef
            ,
                Steaks
            ,
                 Top Loin
             "
B0787Z991K,Sole Fillet Dover Msc,https://m.media-amazon.com/images/I/41nHfIkh7jL.jpg,4.3,297 ratings," This product is Marine Stewardship Council (MSC) certified. In order for a fishery to earn MSC certification, theyâ€re evaluated by an independent third party in accordance with the MSC Fisheries Standard for healthy fish populations and ecosystems, and effective management.  , Responsibly Farmed or sustainable wild-caught  , Certain preservatives prohibited, including sodium bisulfite and STPP  , Traceable to farm or fishery  ","Brand: Seafood,Weight: 1 Pounds,Specialty: Wild Caught,Allergen Information: Fish,Diet Type: Paleo",,"
                Grocery & Gourmet Food
            ,
                Meat & Seafood
            ,
                Seafood
            ,
                Fresh Seafood
            ,
                Fresh Fish
            ,
                 Sole
             "
B0787W8DPJ,Beef Round Top Roast Step 1,https://m.media-amazon.com/images/I/51iV71aX5XL.jpg,4.4,143 ratings," Meets standards for animal welfare, feed, and more, so you can know about what you're buying (and eating)  , No added growth hormones or antibiotics, ever  , No animal by-products in feed  , Traceable to farm or ranch.  , Animal Welfare Certified by Global Animal Partnership  ","Brand: MEAT,Size: 1 Pound (Pack of 1),Weight: 2 Pounds,Diet Type: Paleo, Gluten Free",,"
                Grocery & Gourmet Food
            ,
                Meat & Seafood
            ,
                Beef
            ,
                 Roasts
             "
B08FW64GRN,"365 by Whole Foods Market, Chicken Ground Organic Step 3, 16 Ounce",https://m.media-amazon.com/images/I/41vLypiazgL.jpg,4.7,735 ratings," Brought to you by Whole Foods Market.  The packaging for this product has a fresh new look. During this transition, you may get the original packaging or the new packaging in your order, but the product and quality is staying exactly the same. Enjoy!  , No Antibiotics Ever & No Added Hormones*  , No Added Solutions or Injections  , Organic Vegetarian Diet  , This item has been rated by the Global Animal Partnership a Step 3 - Enhanced Outdoor Access  ","Brand: 365 by Whole Foods Market,Weight: 16 Ounces,Package Weight: 1 Pounds,Variety: Chicken,Biological Source: Chicken",,"
                Grocery & Gourmet Food
            ,
                Meat & Seafood
            ,
                Chicken
            ,
                 Ground Chicken
             "
B079MHXK33,Pork Rib Baby Back Previously Frozen Step 1,https://m.media-amazon.com/images/I/419DJb3zAnL.jpg,4.5,455 ratings," Meets standards for animal welfare, feed, and more, so you can know about what you're buying (and eating)  , No added growth hormones or antibiotics, ever  , No animal by-products in feed  , Raised in the USA  , Animal Welfare Certified by Global Animal Partnership  ","Brand: MEAT,Size: 1 Pound (Pack of 1),Flavor: Pork,Weight: 2 Pounds,Cuisine: Usa",,"
                Grocery & Gourmet Food
            ,
                Meat & Seafood
            ,
                Pork
            ,
                 Ribs
             "
B081BLZNH1,"Country Natural Beef, Beef Ground 80% Lean 20% Fat Pasture Raised Step 4, 48 Ounce",https://m.media-amazon.com/images/I/41pV3uKe-0L.jpg,4.7,"1,256 ratings"," Meets standards for animal welfare, feed, and more, so you can know about what you're buying (and eating)  , No added growth hormones or antibiotics, ever  , No animal by-products in feed  , Traceable to farm or ranch.  , Animal Welfare Certified by Global Animal Partnership  ","Brand: Country Natural Beef,Size: 1 Pound (Pack of 3),Flavor: Beef,Weight: 3 Pounds,Diet Type: Paleo",,"
                Grocery & Gourmet Food
            ,
                Meat & Seafood
            ,
                Beef
            ,
                Ground Beef & Patties
            ,
                 Ground Beef
             "
B07TJ92FFR,"DABC OAK LAND 8OZ=227g/Bag Dried sliced whelk Conch Slices,South American Conch Slices 南美鲍螺片 MP#122 8OZ",https://m.media-amazon.com/images/I/41fcE50thtL.jpg,3.0,2 ratings," Mango nucleus  , Home & Garden  , Food & Beverages  , International Food  ",,,"
                Grocery & Gourmet Food
            ,
                Meat & Seafood
            ,
                Seafood
            ,
                 Dried Seafood
             "
B07NRL1V92,"365 by Whole Foods Market, Fish Fillet Breaded Stick Wild Frozen MSC, 32 Ounce",https://m.media-amazon.com/images/I/41lj7rUb6cL.jpg,4.5,"2,325 ratings"," This product is Marine Stewardship Council (MSC) certified. In order for a fishery to earn MSC certification, they’re evaluated by an independent third party in accordance with the MSC Fisheries Standard for healthy fish populations and ecosystems, and effective management.  , All seafood from the Whole Foods Market Seafood department is Responsibly Farmed or sustainable wild-caught.  , Certain preservatives prohibited, including sodium bisulfite and STPP  , Traceable to farm or fishery  ","Brand: 365 by Whole Foods Market,Weight: 2.06 Pounds,Specialty: Wild Caught,Allergen Information: Fish, Wheat,Item Form: Stick",,"
                Grocery & Gourmet Food
            ,
                Frozen
            ,
                Seafood
            ,
                 Fish Sticks
             "
B07D7Y8DHF,Beef Round Top Steak Sandwich Cut Step 1,https://m.media-amazon.com/images/I/41meTlcOUuL.jpg,4.3,77 ratings," Meets standards for animal welfare, feed, and more, so you can know about what you're buying (and eating)  , No added growth hormones or antibiotics, ever  , No animal by-products in feed  , Traceable to farm or ranch.  , Animal Welfare Certified by Global Animal Partnership  ","Brand: MEAT,Size: 1 Pound (Pack of 1),Weight: 1 Pounds,Diet Type: Paleo",,"
                Grocery & Gourmet Food
            ,
                Meat & Seafood
            ,
                Beef
            ,
                 Steaks
             "
B01N7SWJR2,Junior Lump Jimmy's Famous Seafood Maryland Crab Cakes (Four 8oz),https://m.media-amazon.com/images/I/713VbPt9ftL.jpg,4.4,33 ratings," Crab cakes are made to order, just as they are at Jimmy's Famous Seafood  , Crab cakes will arrive individually packaged, complete with directions for refrigeration, freezing, or cooking.  ",,,"
                Grocery & Gourmet Food
            ,
                Meat & Seafood
            ,
                Seafood
            ,
                 Crab Cakes
             "
B08ZKSK27V,"Mussel King Organic Pei Mussels In Shell, 1 Lb (Frozen)",https://m.media-amazon.com/images/I/51nmMns5fbS.jpg,4.5,134 ratings," ALL NATURAL | 100% Chemical Free  , WHOLE COOKED | Option to Boil in Bag  , MICROWAVEABLE | Ready to Reheat  , SUSTAINABLE | Best Aquaculture Practices Certified  , FARM RAISED | Sourced in PEI, Canada 🇨🇦  ","Brand: Mussel King,Weight: 1 Pounds,Allergen Information: Molluscs, Shellfish,Package Weight: 0.54 Kilograms,Variety: Mussel",,"
                Grocery & Gourmet Food
            ,
                Frozen
            ,
                 Seafood
             "
B08WYJPTYX,"BEYOND MEAT Breakfast Sausage Links Classic 8.3 Oz, 99.6 Ounce, (Pack of 12)",https://m.media-amazon.com/images/I/51+BmcrcQzL.jpg,4.2,9 ratings," Vegan  , Kosher  , No GMOs  , No gluten  , No soy  ",,,"
                Grocery & Gourmet Food
            ,
                Meat & Seafood
            ,
                Sausages
            ,
                 Chicken
             "
B09J6D2T7L,Creole Foods of Louisiana - Boudin Sampler Kit,https://m.media-amazon.com/images/I/313bz9Ygj3L.jpg,4.3,52 ratings," Boudin Sampler Kit  , 1 x Savoie's Classic Boudin 14oz  , 1 x Manda Boudin 12oz  , 1 x Foreman's Boudin 1lb  , 1 x Cajun Original Foods Boudin 1lb  , **Frozen Packages May Include Dry Ice in Them**  ",,,"
                Grocery & Gourmet Food
            ,
                Food & Beverage Gifts
            ,
                 Meat & Seafood Gifts
             "
B08ZKQMDS4,"Mussel King Pei Mussels In Shell - Garlic Butter Sauce, 1 Lb (Frozen)",https://m.media-amazon.com/images/I/51q9JvJuPqS.jpg,4.3,116 ratings," ALL NATURAL | 100% Chemical Free  , FARM RAISED | Sourced in PEI, Canada 🇨🇦  , WHOLE COOKED | Option to Boil in Bag  , MICROWAVEABLE | Ready to Reheat  , SUSTAINABLE | Best Aquaculture Practices Certified  ","Brand: Mussel King,Weight: 1 Pounds,Allergen Information: Shellfish, Milk, Molluscs,Package Weight: 0.57 Kilograms,Variety: Mussel",,"
                Grocery & Gourmet Food
            ,
                Meat & Seafood
            ,
                 Seafood
             "
B0974FNR81,"Fresh Brand – Beef Sirloin Tip Steak, USDA Choice, Boneless, 12 oz",https://m.media-amazon.com/images/I/417612rC8iL.jpg,4.3,517 ratings," Boneless beef sirloin tip steak weighing 12 ounces  , Product of the USA  , Flavorful steak for grilling or sautéing  , Our beef is delivered in an easy-to-open, leak-proof casing. The freezer-ready packaging allows the meat to stay fresh longer.  , Our Fresh brand products are all about high-quality food that fits every budget, every day.  , An Amazon Brand  ","Brand: Fresh,Size: 12 ounces,Flavor: Beef,Weight: 12 Ounces,Cuisine: Usa",,"
                Grocery & Gourmet Food
            ,
                Meat & Seafood
            ,
                Beef
            ,
                Steaks
            ,
                 Sirloin
             "
B07RD16XP6,Cameron's Seafood Maryland Blue Crab Cake Sampler,https://m.media-amazon.com/images/I/61XUZ1YwXhL.jpg,2.0,1 rating," 2x 4oz. Maryland jumbo lump crab cakes, 2x 8oz. Maryland jumbo lump crab cakes & 32 oz. crab meat bisque  , Crab cake combo made with 100% authentic premium Maryland Jumbo Lump crab meat  , Maryland crab cakes are the best crab cakes in the world. Soup is ready-to-eat, crab cakes are ready to cook  , Made by hand every morning and shipped FRESH, never frozen  , Fresh jumbo lump crab cakes ready to cook: simple cooking instructions included  ",,,"
                Grocery & Gourmet Food
            ,
                Meat & Seafood
            ,
                Seafood
            ,
                 Crab Cakes
             "
B0B99N92V7,Stone Arch Farm Mangalista Smoked Bacon Ends,https://m.media-amazon.com/images/I/51A9ulS6MjL.jpg,,," 100% All Natural  , Fed with Local, Non-GMO Grains and Produce  , Humanly treated in Pasture Raised Environment  , USDA-Approved processing  , No Growth Hormones or Antibiotics  ",,,"
                Grocery & Gourmet Food
            ,
                Frozen
            ,
                Meats
            ,
                 Sausage & Bacon
             "
B07ZY65TYP,"ManSnacks - BEEF BEEF BEEF - A Manly Assortment Of Beef Jerky, Sausage And Grub For The Meat Lover, All Packed In A Fun, Manly Gift Box. It's A Gift Basket For Real Men.",https://m.media-amazon.com/images/I/516Mbwp8FpL.jpg,4.6,125 ratings," BEEF. BEEF. BEEF. Men love beef, and our ManSnacks Beef Box is packed with an awesome assortment of mouth-watering beef. It's the dream of every two-legged carnivore.  , WHAT'S INSIDE: Summer Sausage (7 oz), Two Summer Sausages (5 oz ea.), Sharp Cheddar Cheese (4 oz), Beef Truffle Jerky (2 oz), Beef Jerky (1.6 oz), Beef Bar (1.21 oz), Sesame Jerky (1 oz), Stone Ground Mustard (1.4 oz), Pepperoni Sticks (.5 oz)! We may make minor substitutions based on availability, but they'll still be awesome and he'll love them.  , COMES IN A MANLY GIFT BOX. We pack all this delicious grub in a big, manly, 14"" x 12"" x 2.5"" ManSnacks branded box that is sure to become part of his man cave, garage, or office to store all sorts of manly things.  , WE PROUDLY SUPPORT DISABLED AMERICAN VETERANS. We take great pride in every ManSnacks gift we make, and every sale supports disabled American veterans.  , 100% SATISFACTION GUARANTEE. We stand behind every ManSnacks gift we make. If you are not completely satisfied, please let us know and we'll make it right.  ","Brand: ManSnacks,Flavor: Beef Beef Beef,Item Form: Stick,Package Type: Box,Weight: 1 Ounces",,"
                Grocery & Gourmet Food
            ,
                Food & Beverage Gifts
            ,
                 Meat & Seafood Gifts
             "
B015REEXYC,"Loma Linda - Plant Based Meats (Fried Chick'n with Gravy (13 oz.), 12 Pack)",https://m.media-amazon.com/images/I/41kEbKsvV6L.jpg,4.7,"4,267 ratings"," Loma Linda - Plant Based Meats (Fried Chick'n with Gravy (13 oz.), 12 Pack)  ",," Flavor Name: , Fried Chick'n with Gravy (13 oz.) ","
                Grocery & Gourmet Food
            ,
                Meat & Seafood
            ,
                Seafood
            ,
                Fresh Seafood
            ,
                Fresh Fish
            ,
                 Tuna
             "
B07VHFH192,"Pineland Farms Natural Meats, Beef Ground Brick 80/20 Step 1, 48 Ounce",https://m.media-amazon.com/images/I/51+n5YSDyvL.jpg,4.6,146 ratings," Meets standards for animal welfare, feed, and more, so you can know about what you're buying (and eating)  , No added growth hormones or antibiotics, ever  , No animal by-products in feed  , Traceable to farm or ranch.  , Animal Welfare Certified by Global Animal Partnership  ","Brand: Pineland Farms Natural Meats,Size: 3 Pound (Pack of 1),Weight: 3 Pounds,Specialty: Natural,Protein: 19 Grams",,"
                Grocery & Gourmet Food
            ,
                Meat & Seafood
            ,
                Beef
            ,
                Ground Beef & Patties
            ,
                 Ground Beef
             "
B00MJFE9R4,"Trident Seafoods Golden Ale Beer Battered Cod, 4 Ounce -- 1 each.",https://m.media-amazon.com/images/I/41lrzKR3Q+L.jpg,5.0,1 rating,,"Brand: Trident Seafoods,Weight: 4 Ounces,Package Weight: 10 Pounds,Temperature Condition: Frozen",,"
                Grocery & Gourmet Food
            ,
                Meat & Seafood
            ,
                Seafood
            ,
                Fresh Seafood
            ,
                Fresh Fish
            ,
                 Cod
             "
B08FRWDYJN,"Jack Link’s Beef Jerky, Original, ½ Pounder Bag – Flavorful Meat Snack & Beef Jerky, Jalapeño Carne Seca, 5.85 oz. Sharing Size Bag – Flavorful Meat Snack, 11g of Protein and 80 Calories",https://m.media-amazon.com/images/I/41zH1mY5PtL.jpg,4.5,75 ratings," Product 1: Resealable 1/2 pound bag (8oz) Beef Jerky  , Product 1: 11g of Protein & 80 Calories Per Serving  , Product 1: 100% Premium Beef: 96% fat free lean cuts of beef. No added MSG or nitrates/nitrites  , Product 1: Original Flavor  , Product 2: MADE WITH 100% BEEF – Our Jalapeño Beef Jerky is made of lean cuts of 100% premium beef. It’s 96% fat free and has no added MSG and no added nitrates or nitrites.  , Product 2: GOOD SOURCE OF PROTEIN – Protein is an essential part of diets and Jalapeño Carne Seca Beef Jerky is a delicious way to get more. With 11g of protein and 80 calories per serving, this spicy meat snack helps keep you satisfied when you need it the most.  , Product 2: RESEALABLE SHARING SIZE –The jumbo 5.85 oz. sharing size bag is resealable, and has about 6 servings in each bag. It’s perfect for sharing with family and friends or to stash in your secret spot and keep all to yourself.  , Product 2: FULL ON FLAVOR – Kick up your snack up a notch with our Jalapeño Beef Jerky. We add a hint of spice to every piece with the heat of jalapeños and red chilies. Then, our jerky is slow cooked over hardwood smoke for a delicious, meaty snack with a kick.  ","Brand: Jack Links,Flavor: Original,Package Type: Bag,Weight: 5.85 Ounces,Unit Count: 5.85 Oz",,"
                Grocery & Gourmet Food
            ,
                Snacks & Sweets
            ,
                Snack Foods
            ,
                Meat Snacks
            ,
                 Jerky
             "
B01J8B9VDI,"(12 Pack) Fresh Frozen Lobster Tails from Maine - Large Lobster Tails for Delivery, Best with Lobster Crackers, Crab Leg Cracker Tools, Lobster Pics, Seafood Scissor & Forks - Antibiotic Free - Get Maine Lobster",https://m.media-amazon.com/images/I/41lvIi27orL.jpg,4.1,46 ratings," Maine Lobster Tails - Fresh, Flash Frozen Lobster Tails (12 lobster tails | 5-6 Oz Each). Our live Maine lobsters are caught by the women and men of Maine dedicated to preserving the sustainability of the Maine lobster industry and engage in practices that ensure its health and vitality. Each lobster is hand-selected with care and humanely by experienced lobster-handling experts and packaged with sustainable, environmentally-friendly materials.  , Prepare with durable, thick and stainless steel seafood scissors, crab leg crackers, and lobster crackers tools.  , Each lobster is hand-selected with care and humanely by experienced lobster-handling experts and packaged with sustainable, environmentally-friendly materials.  , Eat with seafood forks, crab leg forks or lobster picks. Great with seafood seasoning! Wild Caught, Antibiotic-Free Lobster. Can be frozen in freezer. Simply Thaw and Prepare.  , Maine Lobster Tails delivered with cooking instructions included - Bake, Boil, Broil, Pan Seared, Steam, and even Grill your Lobster Tails, Lobster Claws and Fresh Lobster Meat. Satisfaction guaranteed!  ","Brand: Get Maine Lobster,Seafood Production Method: Wild Caught,Variety: Lobster,Number of Pieces: 12",,"
                Grocery & Gourmet Food
            ,
                Meat & Seafood
            ,
                Seafood
            ,
                Fresh Seafood
            ,
                Fresh Shellfish
            ,
                 Lobster
             "
B08KZXX9SB,Blue Crab Meat (Jumbo Lump),https://m.media-amazon.com/images/I/518rqOqkNCL.jpg,3.0,2 ratings,,," Flavor Name: , Jumbo Lump ","
                Grocery & Gourmet Food
            ,
                Frozen
            ,
                Seafood
            ,
                 Frozen Shellfish
             "
B0BCMBKYQ4,"Omaha Steaks Steakhouse Dinner for Two (1x Lobster Ravioli, 2x New York Strip Steaks, 2x Packages Green beans, 4x Baguettes with Garlic)",https://m.media-amazon.com/images/I/51mrEzlwpvL.jpg,,," 1 pkg. Lobster Ravioli (18 oz. pkg.)  , 2 Bone-In New York Strips (10 oz.)  , 2 pkgs. Green Beans in Butter Sauce (6.5 oz. pkgs.)  , 4 Individual Baguettes with Garlic Butter (3 oz.)  ",,,"
                Grocery & Gourmet Food
            ,
                Food & Beverage Gifts
            ,
                 Meat & Seafood Gifts
             "
B01NBF6HZ2,"Trident Seafoods Dungeness Cooked Frozen Crab Sections Cluster, 10 Pound -- 1 each.",https://m.media-amazon.com/images/I/51poS8mdM6L.jpg,4.0,1 rating,,,,"
                Grocery & Gourmet Food
            ,
                Meat & Seafood
            ,
                Seafood
            ,
                Fresh Seafood
            ,
                Fresh Shellfish
            ,
                 Crab
             "
B07ZS3JMM5,"Fresh Brand – Cocktail Shrimp with Sauce, 16 oz, 40 Count (Frozen), Responsibly Sourced, Phosphate Free",https://m.media-amazon.com/images/I/51MPm8ZG-rL.jpg,4.6,"1,053 ratings"," Tray of 40 cooked, peeled, and deveined shrimp and 4 ounces of cocktail sauce  , Responsibly Sourced: 4-Star Certified by Best Aquaculture Practices  , Phosphate Free  , Timeless, crowd-pleasing appetizer for celebrations big and small  , Our Fresh brand products are all about high-quality food that fits every budget, every day.  , An Amazon Brand  ","Brand: Fresh,Weight: 1 Pounds,Package Weight: 0.45 Kilograms,Variety: Shrimp",,"
                Grocery & Gourmet Food
            ,
                Frozen
            ,
                Seafood
            ,
                 Frozen Shellfish
             "
B09FR4T1KF,Manda Fine Meats Manda Andouille 12oz (3 Pack) 12 Ounce (Pack of 3),https://m.media-amazon.com/images/I/41YeXI7FJRL.jpg,4.4,35 ratings," Manda Fine Meats  , Premium Andouille  , All of our products are kept Frozen  , flavor_name 12 Ounce  , unit_count_type Count  , each_unit_count 3.0  ","Brand: Manda Fine Meats,Size: 12 Ounce (Pack of 3),Flavor: 12 Ounce,Weight: 36 Ounces,Item Form: Sausages",,"
                Grocery & Gourmet Food
            ,
                Meat & Seafood
            ,
                Sausages
            ,
                 Andouille
             "
B08KS42D26,Crawfish Tail Meat,https://m.media-amazon.com/images/I/51j4uvh9kGL.jpg,2.8,2 ratings,,,,"
                Grocery & Gourmet Food
            ,
                Frozen
            ,
                Seafood
            ,
                 Frozen Shellfish
             "
B006UCU9NA,"Zatarain's Crawfish, Shrimp & Crab Boil, 4.5 lb (Pack of 6)",https://m.media-amazon.com/images/I/51bDPcf-yaL.jpg,4.6,116 ratings," Crawfish, Shrimp & Crab Boil made with New-Orleans-inspired spices like red pepper and paprika  , TIP: Adds a great kick to boiled potatoes or corn on the cob, too  , Like it hot? So do crawfish, shrimp or crabs  , Complete seasoning with nothing to add - just pour and boil  , Makes it easy for you to prepare delicious seafood for a crowd  , Pack of 3  , Put the secret ingredient of New Orleans authenticity in your next seafood boil  ",,,"
                Grocery & Gourmet Food
            ,
                Meat & Seafood
            ,
                Seafood
            ,
                Fresh Seafood
            ,
                Fresh Shellfish
            ,
                 Shrimp & Prawns
             "
B09D5HHVN1,4 Live Maine Lobster (1.0-1.2lbs ea) **ARRIVES TOMORROW**(Tue-Sat) if ordered by 4:00pm EST,https://m.media-amazon.com/images/I/51xHKL+eliL.jpg,4.0,1 rating," Live Maine Lobster  , Fresh Caught Daily  , **ARRIVES TOMORROW**(Tue-Sat) if ordered by 4:00pm EST  ",,,"
                Grocery & Gourmet Food
            ,
                Meat & Seafood
            ,
                Seafood
            ,
                Fresh Seafood
            ,
                Fresh Shellfish
            ,
                 Lobster
             "
